step,robot_x,robot_y,target_estimate_x,target_estimate_y,target_error,goal_error,beacon_position_rmse,beacon_yaw_rmse,cost,spread,sigma_min,excitation_norm2,retriggered,estimate_ready,sim_time,cmd_vx,cmd_vy,beacon_estimate_x,beacon_estimate_y,beacon_estimate_yaw
61,1.19276469,-0.70361372,1.20331227,-0.74804082,0.00384832,0.04694717,0.00334501,0.00075634,122.87550426,145.80561770,163.86835915,0.00070834,0,1,4.96000000,-0.00213262,-0.03118556,-2.19844245,-1.39703975,0.74924366
62,1.19258538,-0.70614868,1.20311675,-0.74854921,0.00343787,0.04447375,0.00324819,0.00095056,124.47880327,147.06521550,165.03647108,0.00065388,0,1,5.04000000,-0.00232813,-0.03014650,-2.19903639,-1.39689803,0.74904944
63,1.19240382,-0.70858534,1.20276919,-0.74855933,0.00312153,0.04210553,0.00334928,0.00087913,126.59014678,148.28775021,166.20016305,0.00060361,0,1,5.12000000,-0.00264820,-0.02857809,-2.19887921,-1.39684382,0.74912087
64,1.19219965,-0.71090923,1.20238829,-0.74848973,0.00282575,0.03986143,0.00343772,0.00080717,128.47001032,149.47480190,167.33315065,0.00055720,0,1,5.20000000,-0.00292988,-0.02700001,-2.19870580,-1.39681520,0.74919283
65,1.19197202,-0.71310710,1.20259610,-0.74824158,0.00313556,0.03775625,0.00346206,0.00078757,128.89832942,150.62790868,168.43153441,0.00051436,0,1,5.28000000,-0.00242943,-0.02530974,-2.19865780,-1.39680871,0.74921243
66,1.19176565,-0.71517245,1.20228279,-0.74806900,0.00298997,0.03578775,0.00345855,0.00074646,130.13874053,151.74846068,169.50198129,0.00047481,0,1,5.36000000,-0.00253590,-0.02382036,-2.19850938,-1.39687916,0.74925354
67,1.19156534,-0.71711382,1.20220672,-0.74785606,0.00307670,0.03395061,0.00346761,0.00066454,131.06042941,152.83773886,170.54627428,0.00043831,0,1,5.44000000,-0.00232447,-0.02238291,-2.19820691,-1.39703199,0.74933546
68,1.19137430,-0.71893895,1.20215286,-0.74806196,0.00289669,0.03223649,0.00350552,0.00068654,131.86235401,153.89699294,171.54902564,0.00040461,0,1,5.52000000,-0.00206030,-0.02153970,-2.19832881,-1.39691847,0.74931346
69,1.19120314,-0.72068237,1.20219097,-0.74754282,0.00329212,0.03060896,0.00347139,0.00064117,135.52854622,154.92739038,172.54041072,0.00037350,0,1,5.60000000,-0.00167556,-0.01987723,-2.19811616,-1.39708423,0.74935883
70,1.19105986,-0.72231245,1.20266110,-0.74769495,0.00352061,0.02909513,0.00337299,0.00061276,136.84871855,155.93004467,173.49025904,0.00034479,0,1,5.68000000,-0.00077476,-0.01910975,-2.19787643,-1.39737941,0.74938724
71,1.19097626,-0.72385965,1.20207448,-0.74763802,0.00314363,0.02765404,0.00342872,0.00067992,138.10699481,156.90606913,174.41913550,0.00031828,0,1,5.76000000,-0.00118546,-0.01814509,-2.19822918,-1.39706396,0.74932008
72,1.19089128,-0.72533440,1.20168141,-0.74815642,0.00249518,0.02629373,0.00333370,0.00076543,139.54671233,157.85647511,175.30871086,0.00029381,0,1,5.84000000,-0.00133672,-0.01791281,-2.19846903,-1.39703863,0.74923457
73,1.19078797,-0.72677300,1.20171032,-0.74885904,0.00205596,0.02498709,0.00316392,0.00075191,143.34799442,158.78229939,176.17643514,0.00027122,0,1,5.92000000,-0.00093665,-0.01790099,-2.19825551,-1.39736046,0.74924809
74,1.19070344,-0.72820537,1.20208201,-0.74839660,0.00262786,0.02369456,0.00321989,0.00077158,146.61412053,159.68446319,177.04124771,0.00025037,0,1,6.00000000,-0.00012727,-0.01645552,-2.19838925,-1.39721196,0.74922842
75,1.19067383,-0.72955650,1.20159547,-0.74818567,0.00241605,0.02247029,0.00341432,0.00089418,148.71962207,160.56386928,177.87537250,0.00023112,0,1,6.08000000,-0.00039545,-0.01536728,-2.19896952,-1.39674490,0.74910582
76,1.19064863,-0.73081200,1.20147679,-0.74827242,0.00227276,0.02134543,0.00334274,0.00094711,149.40832977,161.42145715,178.68432597,0.00021335,0,1,6.16000000,-0.00021147,-0.01471001,-2.19908773,-1.39678415,0.74905289
77,1.19062730,-0.73200458,1.20127979,-0.74861349,0.00188687,0.02028997,0.00325783,0.00091540,151.46946305,162.25805133,179.47636668,0.00019694,0,1,6.24000000,-0.00011214,-0.01439352,-2.19892780,-1.39692366,0.74908460
78,1.19061595,-0.73316365,1.20105264,-0.74871744,0.00165922,0.01927493,0.00332121,0.00098701,151.71750914,163.07435534,180.24480924,0.00018180,0,1,6.32000000,-0.00004891,-0.01379385,-2.19919645,-1.39677746,0.74901299
79,1.19060954,-0.73455743,1.20128860,-0.74881681,0.00174941,0.01807357,0.00338127,0.00095224,153.44238934,163.87108010,181.00270751,0.00016783,0,1,6.40000000,0.00057432,-0.01286936,-2.19912901,-1.39673284,0.74904776
80,1.19064150,-0.73533329,1.20123831,-0.74840188,0.00202174,0.01739810,0.00359524,0.00101246,156.14028579,164.64894662,181.74374844,0.00015492,0,1,6.48000000,0.00081650,-0.01203267,-2.19944228,-1.39644828,0.74898754
81,1.19070101,-0.73631598,1.20131048,-0.74887235,0.00172886,0.01654459,0.00326387,0.00101525,159.26038129,165.40899636,182.45252697,0.00014301,0,1,6.56000000,0.00117948,-0.01197488,-2.19924604,-1.39682441,0.74898475
82,1.19078666,-0.73727536,1.20087427,-0.74876940,0.00150954,0.01570994,0.00348211,0.00102623,161.16551420,166.15111577,183.15899831,0.00013202,0,1,6.64000000,0.00090645,-0.01122276,-2.19941382,-1.39656758,0.74897377
83,1.19086573,-0.73819123,1.20037138,-0.74866905,0.00138179,0.01492923,0.00389050,0.00115539,163.28576235,166.87627270,183.83764858,0.00012187,0,1,6.72000000,0.00056530,-0.01049293,-2.20000142,-1.39610950,0.74884461
84,1.19091914,-0.73904818,1.20102055,-0.74842947,0.00187299,0.01422689,0.00376595,0.00103213,165.23462072,167.58508642,184.52132604,0.00011250,0,1,6.80000000,0.00164011,-0.00963487,-2.19959803,-1.39625556,0.74896787
85,1.19102455,-0.73983957,1.20081409,-0.74855108,0.00166195,0.01355703,0.00394003,0.00121267,169.41549832,168.27808636,185.15540717,0.00010385,0,1,6.88000000,0.00162727,-0.00925825,-2.20017652,-1.39606393,0.74878733
86,1.19115504,-0.74058926,1.20033980,-0.74835755,0.00167723,0.01291492,0.00398670,0.00115680,172.88366057,168.95573736,185.80449939,0.00009586,0,1,6.96000000,0.00126331,-0.00852396,-2.20005649,-1.39601370,0.74884320
87,1.19126484,-0.74128880,1.20051982,-0.74813311,0.00193791,0.01233645,0.00382871,0.00114909,175.64249493,169.61855190,186.43068770,0.00008849,0,1,7.04000000,0.00170869,-0.00778442,-2.19995143,-1.39617160,0.74885091
88,1.19139085,-0.74192931,1.20054627,-0.74785080,0.00221754,0.01180058,0.00390367,0.00111821,176.30165578,170.26702148,187.04822956,0.00008169,0,1,7.12000000,0.00194871,-0.00701909,-2.19991002,-1.39609737,0.74888179
89,1.19154098,-0.74250920,1.20001451,-0.74752386,0.00247618,0.01129898,0.00444908,0.00125366,180.66450120,170.90155929,187.63831291,0.00007541,0,1,7.20000000,0.00148744,-0.00624688,-2.20054124,-1.39558396,0.74874634
90,1.19167105,-0.74302749,1.20031219,-0.74730418,0.00271383,0.01086220,0.00419746,0.00111706,182.03553474,171.52258455,188.23635912,0.00006961,0,1,7.28000000,0.00204229,-0.00565239,-2.20006501,-1.39580304,0.74888294
91,1.19182112,-0.74349394,1.20022842,-0.74684242,0.00316583,0.01045098,0.00447401,0.00111950,184.62659404,172.13050315,188.81380184,0.00006426,0,1,7.36000000,0.00211138,-0.00480575,-2.20021695,-1.39553125,0.74888050
92,1.19198837,-0.74389872,1.20070193,-0.74664349,0.00342912,0.01007034,0.00432605,0.00106567,186.09402240,172.72565946,189.37644238,0.00005932,0,1,7.44000000,0.00282388,-0.00432579,-2.19999928,-1.39567395,0.74893433
93,1.19219718,-0.74425631,1.20025509,-0.74666581,0.00334394,0.00968886,0.00440392,0.00107238,187.84442815,173.30843192,189.91980596,0.00005476,0,1,7.52000000,0.00237682,-0.00414630,-2.20005835,-1.39559647,0.74892762
94,1.19244559,-0.74467524,1.20002240,-0.74720847,0.00279162,0.00924241,0.00434062,0.00117316,190.78174426,173.87916816,190.43031918,0.00005055,0,1,7.60000000,0.00213338,-0.00449697,-2.20028395,-1.39566868,0.74882684
95,1.19257457,-0.74494366,1.19947395,-0.74738584,0.00266656,0.00898352,0.00504333,0.00138518,195.66207397,174.43824014,190.92661008,0.00004666,0,1,7.68000000,0.00164805,-0.00457032,-2.20114940,-1.39508940,0.74861482
96,1.19271806,-0.74530752,1.19911121,-0.74744503,0.00270515,0.00866291,0.00485331,0.00133078,199.35070560,174.98612747,191.43926469,0.00004307,0,1,7.76000000,0.00136141,-0.00436871,-2.20092835,-1.39523631,0.74866922
97,1.19283385,-0.74566186,1.19885218,-0.74739917,0.00284285,0.00837694,0.00493284,0.00137992,200.53171550,175.52290371,191.93111759,0.00003976,0,1,7.84000000,0.00122535,-0.00403485,-2.20108305,-1.39518752,0.74862008
98,1.19293514,-0.74599266,1.19860250,-0.74759591,0.00278076,0.00812225,0.00517409,0.00144311,201.62099315,176.04903730,192.40769625,0.00003671,0,1,7.92000000,0.00111049,-0.00400367,-2.20134644,-1.39500417,0.74855689
99,1.19302674,-0.74631370,1.19855935,-0.74770468,0.00270998,0.00788766,0.00488862,0.00136408,203.87962969,176.56482247,192.88936771,0.00003388,0,1,8.00000000,0.00124738,-0.00386287,-2.20102438,-1.39521991,0.74863592
100,1.19312325,-0.74662611,1.19885606,-0.74783560,0.00244811,0.00765982,0.00489954,0.00140891,206.07427029,177.07053742,193.34627700,0.00003128,0,1,8.08000000,0.00177825,-0.00374415,-2.20113421,-1.39523355,0.74859109
101,1.19325276,-0.74692849,1.19864643,-0.74780835,0.00257595,0.00741346,0.00501834,0.00148424,208.03151787,177.56646839,193.79327091,0.00002887,0,1,8.16000000,0.00165375,-0.00343366,-2.20136456,-1.39517075,0.74851576
102,1.19338805,-0.74721064,1.19875714,-0.74796643,0.00238330,0.00717624,0.00500628,0.00149507,208.61521933,178.05290394,194.23485705,0.00002665,0,1,8.24000000,0.00189843,-0.00335671,-2.20138326,-1.39518862,0.74850493
103,1.19353405,-0.74748102,1.19896681,-0.74783855,0.00239569,0.00693929,0.00466991,0.00135734,211.10994878,178.53014363,194.68847097,0.00002460,0,1,8.32000000,0.00224056,-0.00293837,-2.20090125,-1.39541788,0.74864266
104,1.19370509,-0.74772613,1.19905668,-0.74795886,0.00224858,0.00669301,0.00458608,0.00138033,211.87368659,178.99844136,195.11054177,0.00002271,0,1,8.40000000,0.00240038,-0.00283661,-2.20091410,-1.39550595,0.74861967
105,1.19389328,-0.74795550,1.19932152,-0.74785151,0.00225308,0.00643987,0.00431970,0.00127263,213.13623533,179.45805428,195.54270612,0.00002097,0,1,8.48000000,0.00274098,-0.00246975,-2.20052305,-1.39571208,0.74872737
106,1.19410439,-0.74816189,1.19948802,-0.74780992,0.00224913,0.00617551,0.00435359,0.00128375,213.74241806,179.90922729,195.95205585,0.00001935,0,1,8.56000000,0.00292747,-0.00219930,-2.20056732,-1.39568354,0.74871625
107,1.19433411,-0.74834432,1.19995945,-0.74744974,0.00255058,0.00590285,0.00417183,0.00114012,216.64205009,180.35219942,196.37593373,0.00001787,0,1,8.64000000,0.00344890,-0.00156591,-2.20011498,-1.39582976,0.74885988
108,1.19459751,-0.74848479,1.20040472,-0.74691617,0.00311028,0.00561095,0.00396908,0.00099582,220.90455114,180.78719789,196.79403869,0.00001649,0,1,8.72000000,0.00388993,-0.00076608,-2.19962195,-1.39604897,0.74900418
109,1.19489812,-0.74856528,1.20029354,-0.74705922,0.00295539,0.00529978,0.00403788,0.00097129,223.94777937,181.21443698,197.18200989,0.00001522,0,1,8.80000000,0.00361001,-0.00084214,-2.19959372,-1.39598261,0.74902871
110,1.19519363,-0.74863082,1.20024531,-0.74671068,0.00329845,0.00499758,0.00429001,0.00097966,226.76532238,181.63411683,197.56595755,0.00001405,0,1,8.88000000,0.00340323,-0.00033876,-2.19975812,-1.39571682,0.74902034
111,1.19547086,-0.74867000,1.20043787,-0.74675491,0.00327450,0.00472039,0.00419344,0.00095338,227.10859191,182.04641498,197.93889503,0.00001297,0,1,8.96000000,0.00349894,-0.00033149,-2.19963298,-1.39582265,0.74904662
112,1.19574847,-0.74869670,1.20038551,-0.74679847,0.00322465,0.00444681,0.00412690,0.00096262,227.60090852,182.45151411,198.30047571,0.00001198,0,1,9.04000000,0.00329194,-0.00033210,-2.19962039,-1.39589060,0.74903738
113,1.19601680,-0.74872325,1.20050938,-0.74706290,0.00298095,0.00418282,0.00391649,0.00098258,230.29126410,182.84956871,198.64943474,0.00001106,0,1,9.12000000,0.00329938,-0.00059217,-2.19955439,-1.39610895,0.74901742
114,1.19628057,-0.74876438,1.20025825,-0.74712002,0.00289153,0.00391930,0.00406343,0.00103121,230.94782053,183.24075576,198.99312122,0.00001021,0,1,9.20000000,0.00285420,-0.00058074,-2.19976984,-1.39594309,0.74896879
